,Integral Bipartite OMD 𝜂=0.015517556536555207,Integral Bipartite OMD 𝜂=0.01,Integral Bipartite OMD 𝜂=0.05,Integral Bipartite OMD 𝜂=0.1,Integral Bipartite OMD 𝜂=0.15,Integral Bipartite OMD 𝜂=0.2,Integral Bipartite OMD 𝜂=0.25,Optimal Static Cache
2441,0.8028255528255528,0.8300573300573301,0.7698607698607699,0.7585995085995086,0.7317772317772318,0.737919737919738,0.7313677313677314,0.8912776412776413
2442,0.8027015963978714,0.8301268931641425,0.7699549733933688,0.7584936553417929,0.7316823577568563,0.7378223495702005,0.7312730249693,0.8913221449038068
2443,0.8027823240589198,0.8301963993453355,0.7698445171849427,0.7583878887070377,0.7315875613747954,0.7379296235679215,0.7313829787234043,0.8911620294599017
2444,0.8028629856850715,0.8302658486707567,0.7699386503067485,0.7584867075664622,0.7314928425357873,0.7380368098159509,0.7314928425357873,0.8912065439672802
2445,0.802943581357318,0.830335241210139,0.7700327064595257,0.758381030253475,0.7313982011447261,0.7377350776778414,0.7316026165167621,0.8912510220768601
2446,0.8030241111565182,0.8304045770331018,0.7701266857376379,0.758275439313445,0.7315079689415611,0.7378422558234573,0.731712300776461,0.8912954638332652
2447,0.8029003267973857,0.8304738562091504,0.7700163398692811,0.7579656862745098,0.7316176470588235,0.7379493464052288,0.7316176470588235,0.8913398692810458
2448,0.8029808084932626,0.8301347488770927,0.7701102490812577,0.7578603511637403,0.731523070641078,0.7378521845651286,0.7313189056757861,0.8911800734993875
2449,0.8028571428571428,0.830204081632653,0.7702040816326531,0.7579591836734694,0.7316326530612245,0.7379591836734694,0.7314285714285714,0.8912244897959184
2450,0.802937576499388,0.8300693594451244,0.769889840881273,0.7580579355365157,0.7315381476948184,0.7380660954712362,0.7313341493268054,0.8912688698490412
2451,0.8030179445350734,0.8301386623164764,0.7699836867862969,0.757952691680261,0.731647634584013,0.7381729200652528,0.7314437194127243,0.8913132137030995
2452,0.8030982470444353,0.830004076640848,0.7698736241337139,0.758051365674684,0.7315532001630657,0.7382796575621687,0.7315532001630657,0.8913575214023645
2453,0.8031784841075794,0.8300733496332519,0.7699674001629991,0.7581499592502038,0.7316625916870416,0.7383863080684596,0.7314588427057864,0.89119804400978
2454,0.8032586558044806,0.829938900203666,0.770061099796334,0.7582484725050916,0.7315682281059063,0.7384928716904277,0.7313645621181263,0.8912423625254583
2455,0.8033387622149837,0.8298045602605864,0.7701547231270358,0.7583469055374593,0.7316775244299675,0.738599348534202,0.7314739413680782,0.8912866449511401
2456,0.8032153032153032,0.8298738298738298,0.7702482702482703,0.7582417582417582,0.7315832315832316,0.7382987382987383,0.7311762311762312,0.8913308913308914
2457,0.8032953620829943,0.8299430431244914,0.7701383238405207,0.758340113913751,0.7316924328722538,0.7382017900732303,0.7310821806346623,0.8911716842961758
2458,0.8033753558357055,0.8300122000813339,0.7702318015453437,0.758235054900366,0.7318015453436356,0.7381049206994713,0.7309882065880439,0.8912159414396096
2459,0.8034552845528455,0.8298780487804878,0.7703252032520326,0.7583333333333333,0.7317073170731707,0.7380081300813008,0.7310975609756097,0.891260162601626
2460,0.8033319788703779,0.8299471759447379,0.7704185290532304,0.7582283624542869,0.7318163348232426,0.7381145875660301,0.7312068264932954,0.8913043478260869
2461,0.803208773354996,0.8300162469536961,0.7705117790414298,0.7583265637692933,0.7317221770917953,0.738220958570268,0.7311129163281884,0.8913484971567831
2462,0.8032886723507917,0.829882257409663,0.7704019488428745,0.7584246853430775,0.731628095818108,0.7381242387332522,0.7312220868859115,0.8911896061713358
2463,0.8029626623376623,0.8299512987012987,0.7704951298701299,0.7583198051948052,0.7315340909090909,0.7380275974025974,0.7311282467532467,0.8912337662337663
2464,0.8030425963488844,0.8300202839756592,0.7701825557809331,0.7582150101419878,0.7314401622718053,0.7379310344827587,0.731237322515213,0.8912778904665314
2465,0.8029197080291971,0.8300892133008921,0.7700729927007299,0.758110300081103,0.731346309813463,0.7378345498783455,0.7311435523114356,0.8913219789132197
2466,0.8029995946493718,0.8301580867450344,0.7697608431293068,0.7578029995946494,0.7310498581272801,0.7377381434941224,0.7310498581272801,0.8909606809890556
2467,0.8028768233387358,0.830226904376013,0.7698541329011345,0.7574959481361426,0.7309562398703403,0.7378444084278768,0.7311588330632091,0.8910048622366289
2468,0.8029566626164439,0.8300931551235318,0.7699473471040907,0.7575941676792224,0.7310652085864723,0.7379505872823006,0.7308626974483596,0.8910490076954233
2469,0.8030364372469636,0.8299595141700404,0.7698380566801619,0.7574898785425102,0.7309716599190283,0.7378542510121457,0.7309716599190283,0.8908906882591093
2470,0.8031161473087819,0.830028328611898,0.7699312019425334,0.7573856738162688,0.7310805341966815,0.7379603399433428,0.7310805341966815,0.8909348441926346
2471,0.8029935275080906,0.8300970873786407,0.7700242718446602,0.7574838187702265,0.7309870550161812,0.7378640776699029,0.7307847896440129,0.8909789644012945
2472,0.8026688232915488,0.8301657905378084,0.770117266477962,0.7575818843509907,0.7306914678528104,0.7377678932470684,0.7304892842701173,0.891023048928427
2473,0.8027485852869847,0.830032336297494,0.7702101859337106,0.7574777687954729,0.730800323362975,0.7378738884397736,0.7305982215036378,0.8910670978172999
2474,0.8026262626262626,0.8296969696969697,0.7703030303030303,0.7573737373737374,0.730909090909091,0.7377777777777778,0.7307070707070707,0.8911111111111111
2475,0.8027059773828756,0.8297657512116317,0.7701938610662359,0.7574717285945073,0.7308158319870759,0.7376817447495961,0.7308158319870759,0.8911550888529887
2476,0.8025837706903513,0.8296326201049656,0.7700847799757772,0.7575696406943884,0.7309245054501413,0.7377876463463867,0.7309245054501413,0.8911990310859911
2477,0.8026634382566586,0.829499596448749,0.7701775625504439,0.7576674737691687,0.7310330912025828,0.7376916868442293,0.7308313155770783,0.8912429378531074
2478,0.8025413473174667,0.8295683743444937,0.7700685760387252,0.7575635336829367,0.7309398951189996,0.7373941105284388,0.7307382008874547,0.891286809197257
2479,0.8024193548387096,0.8296370967741935,0.7701612903225806,0.7574596774193548,0.7308467741935484,0.7372983870967742,0.7306451612903225,0.8913306451612903
2480,0.8022974607013301,0.8297057638049173,0.7698508665860541,0.7571543732365982,0.7305521966948811,0.7372027408303103,0.7305521966948811,0.8911729141475212
