,Bipartite Integral OMD,Optimal Static Cache
126,0.8622047244094488,0.8818897637795275
127,0.86328125,0.8828125
128,0.8643410852713178,0.8837209302325582
129,0.8615384615384616,0.8846153846153846
130,0.8625954198473282,0.8854961832061069
131,0.8636363636363636,0.8863636363636364
132,0.8646616541353384,0.8872180451127819
133,0.8656716417910447,0.8880597014925373
134,0.8629629629629629,0.8888888888888888
135,0.8639705882352942,0.8897058823529411
136,0.864963503649635,0.8905109489051095
137,0.8659420289855072,0.8913043478260869
138,0.8669064748201439,0.8884892086330936
139,0.8642857142857143,0.8892857142857142
140,0.8652482269503546,0.8900709219858156
141,0.8626760563380281,0.8873239436619719
142,0.8601398601398601,0.8846153846153846
143,0.8611111111111112,0.8854166666666666
144,0.8620689655172413,0.8862068965517241
145,0.863013698630137,0.886986301369863
146,0.8605442176870748,0.8877551020408163
147,0.8581081081081081,0.8885135135135135
148,0.8557046979865772,0.889261744966443
149,0.8533333333333334,0.89
150,0.8543046357615894,0.8874172185430463
151,0.8552631578947368,0.8848684210526315
152,0.8562091503267973,0.8856209150326797
153,0.8571428571428571,0.8863636363636364
154,0.8580645161290322,0.8870967741935484
155,0.8589743589743589,0.8846153846153846
156,0.8598726114649682,0.8821656050955414
157,0.8607594936708861,0.8829113924050633
158,0.8616352201257862,0.8836477987421384
159,0.8625,0.884375
160,0.8633540372670807,0.8850931677018633
161,0.8641975308641975,0.8827160493827161
162,0.8650306748466258,0.8834355828220859
163,0.8628048780487805,0.8841463414634146
164,0.8606060606060606,0.8848484848484849
165,0.8614457831325302,0.8825301204819277
166,0.8622754491017964,0.8802395209580839
167,0.8630952380952381,0.8809523809523809
168,0.863905325443787,0.8816568047337278
169,0.861764705882353,0.8823529411764706
170,0.8625730994152047,0.8830409356725146
171,0.8633720930232558,0.8837209302325582
172,0.8641618497109826,0.884393063583815
173,0.8649425287356322,0.882183908045977
174,0.8657142857142858,0.8828571428571429
175,0.8664772727272727,0.8835227272727273
176,0.867231638418079,0.884180790960452
177,0.8679775280898876,0.8848314606741573
178,0.8687150837988827,0.8854748603351955
179,0.8666666666666667,0.8861111111111111
180,0.8674033149171271,0.8839779005524862
181,0.8681318681318682,0.8846153846153846
182,0.8688524590163934,0.8852459016393442
183,0.8668478260869565,0.8858695652173914
184,0.8675675675675676,0.8864864864864865
185,0.8682795698924731,0.8870967741935484
186,0.8663101604278075,0.8877005347593583
187,0.8670212765957447,0.8829787234042553
188,0.8650793650793651,0.8835978835978836
189,0.8657894736842106,0.881578947368421
190,0.8664921465968587,0.8821989528795812
191,0.8671875,0.8828125
192,0.8678756476683938,0.883419689119171
193,0.8685567010309279,0.8814432989690721
194,0.8692307692307693,0.882051282051282
195,0.8673469387755102,0.8826530612244898
196,0.868020304568528,0.883248730964467
197,0.8686868686868687,0.8838383838383839
198,0.8693467336683417,0.8844221105527639
199,0.8675,0.885
200,0.8681592039800995,0.8855721393034826
201,0.8688118811881188,0.8836633663366337
202,0.8669950738916257,0.8842364532019704
203,0.8676470588235294,0.8848039215686274
204,0.8658536585365854,0.8829268292682927
205,0.8640776699029126,0.883495145631068
206,0.8647342995169082,0.8840579710144928
207,0.8629807692307693,0.8846153846153846
208,0.8636363636363636,0.8851674641148325
209,0.8642857142857143,0.8857142857142857
210,0.8649289099526066,0.8862559241706162
211,0.8655660377358491,0.8844339622641509
212,0.8661971830985915,0.8849765258215962
213,0.866822429906542,0.8855140186915887
214,0.8651162790697674,0.8860465116279069
215,0.8657407407407407,0.8865740740740741
216,0.8640552995391705,0.8870967741935484
217,0.8623853211009175,0.8876146788990825
218,0.863013698630137,0.8881278538812786
219,0.8636363636363636,0.8886363636363637
220,0.8619909502262444,0.8891402714932126
221,0.8626126126126126,0.8896396396396397
222,0.8632286995515696,0.8878923766816144
223,0.8638392857142857,0.8883928571428571
224,0.8644444444444445,0.8888888888888888
225,0.8650442477876106,0.8893805309734514
226,0.8656387665198237,0.8898678414096917
227,0.8662280701754386,0.8903508771929824
228,0.8646288209606987,0.8908296943231441
229,0.8652173913043478,0.8913043478260869
230,0.8636363636363636,0.8896103896103896
231,0.8620689655172413,0.8900862068965517
232,0.8605150214592274,0.8905579399141631
233,0.8589743589743589,0.8910256410256411
234,0.8574468085106383,0.8914893617021277
235,0.8580508474576272,0.8877118644067796
236,0.8565400843881856,0.8881856540084389
237,0.8550420168067226,0.8865546218487395
238,0.8556485355648535,0.8849372384937239
239,0.85625,0.8854166666666666
240,0.8568464730290456,0.8858921161825726
241,0.8574380165289256,0.8863636363636364
242,0.8580246913580247,0.8868312757201646
243,0.8586065573770492,0.8872950819672131
244,0.8591836734693877,0.8877551020408163
245,0.8597560975609756,0.8882113821138211
246,0.8582995951417004,0.888663967611336
247,0.8568548387096774,0.8891129032258065
248,0.857429718875502,0.8875502008032129
249,0.858,0.886
250,0.8585657370517928,0.8864541832669323
251,0.8591269841269841,0.8869047619047619
252,0.8596837944664032,0.8873517786561265
253,0.860236220472441,0.8877952755905512
254,0.8607843137254902,0.888235294117647
255,0.859375,0.888671875
256,0.8599221789883269,0.8891050583657587
257,0.8604651162790697,0.8895348837209303
258,0.8571428571428571,0.88996138996139
259,0.8557692307692307,0.8903846153846153
260,0.8563218390804598,0.8908045977011494
261,0.8549618320610687,0.8912213740458015
262,0.8536121673003803,0.8916349809885932
263,0.8541666666666666,0.8920454545454546
264,0.8547169811320755,0.8905660377358491
265,0.8552631578947368,0.8909774436090225
266,0.8539325842696629,0.8913857677902621
267,0.8526119402985075,0.8917910447761194
268,0.8513011152416357,0.8921933085501859
269,0.8518518518518519,0.8925925925925926
270,0.8523985239852399,0.8929889298892989
271,0.8511029411764706,0.8933823529411765
272,0.8516483516483516,0.8937728937728938
273,0.8521897810218978,0.8941605839416058
274,0.8527272727272728,0.8945454545454545
275,0.8532608695652174,0.894927536231884
276,0.8537906137184116,0.8935018050541517
277,0.85431654676259,0.8938848920863309
278,0.8548387096774194,0.8942652329749103
279,0.8553571428571428,0.8928571428571429
280,0.8558718861209964,0.8932384341637011
281,0.8546099290780141,0.8936170212765957
282,0.8533568904593639,0.892226148409894
283,0.8538732394366197,0.8926056338028169
284,0.8526315789473684,0.8929824561403509
285,0.8531468531468531,0.8933566433566433
286,0.8519163763066202,0.8937282229965157
287,0.8524305555555556,0.8923611111111112
288,0.8529411764705882,0.8927335640138409
289,0.853448275862069,0.8913793103448275
290,0.8539518900343642,0.8900343642611683
291,0.8544520547945206,0.8886986301369864
292,0.8515358361774744,0.8890784982935154
293,0.8503401360544217,0.8894557823129252
294,0.8508474576271187,0.8898305084745762
295,0.8496621621621622,0.8902027027027027
296,0.8501683501683501,0.8905723905723906
297,0.8506711409395973,0.8909395973154363
298,0.8511705685618729,0.8913043478260869
299,0.8516666666666667,0.8916666666666667
300,0.8521594684385382,0.8920265780730897
301,0.8526490066225165,0.890728476821192
302,0.8531353135313532,0.8910891089108911
303,0.8519736842105263,0.8914473684210527
304,0.8524590163934426,0.8901639344262295
305,0.8529411764705882,0.8905228758169934
306,0.8534201954397395,0.8908794788273615
307,0.8538961038961039,0.8912337662337663
308,0.8527508090614887,0.8915857605177994
309,0.853225806451613,0.8919354838709678
310,0.8520900321543409,0.8922829581993569
311,0.8509615384615384,0.8926282051282052
312,0.8498402555910544,0.8929712460063898
313,0.8503184713375797,0.893312101910828
314,0.8507936507936508,0.8936507936507937
315,0.8496835443037974,0.8939873417721519
316,0.8485804416403786,0.8927444794952681
317,0.8474842767295597,0.8930817610062893
318,0.8463949843260188,0.8934169278996865
319,0.8453125,0.89375
320,0.8457943925233645,0.8940809968847352
321,0.8462732919254659,0.8944099378881988
322,0.8452012383900929,0.8947368421052632
323,0.845679012345679,0.8950617283950617
324,0.8446153846153847,0.8953846153846153
325,0.8450920245398773,0.8957055214723927
326,0.8440366972477065,0.8960244648318043
327,0.8445121951219512,0.8963414634146342
328,0.8449848024316109,0.8966565349544073
329,0.8454545454545455,0.896969696969697
330,0.8444108761329305,0.8972809667673716
331,0.8433734939759037,0.8975903614457831
332,0.8423423423423423,0.8978978978978979
333,0.842814371257485,0.8982035928143712
334,0.8432835820895522,0.8985074626865671
335,0.84375,0.8988095238095238
336,0.844213649851632,0.8991097922848664
337,0.8446745562130178,0.8994082840236687
338,0.8436578171091446,0.8997050147492626
339,0.8426470588235294,0.9
340,0.841642228739003,0.9002932551319648
341,0.8406432748538012,0.9005847953216374
342,0.8411078717201166,0.8994169096209913
343,0.8415697674418605,0.8997093023255814
344,0.8420289855072464,0.9
345,0.8424855491329479,0.9002890173410405
346,0.8429394812680115,0.899135446685879
347,0.8433908045977011,0.8979885057471264
348,0.8438395415472779,0.8982808022922636
349,0.8442857142857143,0.8971428571428571
350,0.8433048433048433,0.8974358974358975
351,0.8423295454545454,0.8977272727272727
352,0.839943342776204,0.8980169971671388
353,0.8403954802259888,0.8983050847457628
354,0.8408450704225352,0.8985915492957747
355,0.8398876404494382,0.898876404494382
356,0.8403361344537815,0.8977591036414566
357,0.840782122905028,0.8980446927374302
358,0.8398328690807799,0.8969359331476323
359,0.8402777777777778,0.8972222222222223
360,0.8407202216066482,0.8975069252077562
361,0.8397790055248618,0.8977900552486188
362,0.8388429752066116,0.8980716253443526
363,0.8392857142857143,0.896978021978022
364,0.8397260273972603,0.8972602739726028
365,0.8387978142076503,0.8975409836065574
366,0.8392370572207084,0.8978201634877384
367,0.8396739130434783,0.8980978260869565
368,0.8401084010840109,0.8983739837398373
369,0.8405405405405405,0.8986486486486487
370,0.8409703504043127,0.898921832884097
371,0.8413978494623656,0.8991935483870968
372,0.8418230563002681,0.8981233243967829
373,0.8422459893048129,0.8983957219251337
374,0.8426666666666667,0.8973333333333333
375,0.8430851063829787,0.8962765957446809
376,0.843501326259947,0.896551724137931
377,0.8425925925925926,0.8968253968253969
378,0.8430079155672823,0.895778364116095
379,0.8421052631578947,0.8960526315789473
380,0.84251968503937,0.8963254593175853
381,0.8429319371727748,0.8965968586387435
382,0.8433420365535248,0.8968668407310705
383,0.84375,0.8971354166666666
384,0.8428571428571429,0.8974025974025974
385,0.8419689119170984,0.8976683937823834
386,0.8410852713178295,0.8979328165374677
387,0.8414948453608248,0.8981958762886598
388,0.8406169665809768,0.8984575835475579
389,0.841025641025641,0.8987179487179487
390,0.8414322250639387,0.8989769820971867
391,0.8418367346938775,0.8992346938775511
392,0.8422391857506362,0.8982188295165394
393,0.8413705583756346,0.8984771573604061
394,0.8417721518987342,0.8974683544303798
395,0.8421717171717171,0.8977272727272727
396,0.8425692695214105,0.8967254408060453
397,0.842964824120603,0.8969849246231156
398,0.843358395989975,0.8972431077694235
399,0.8425,0.8975
400,0.8416458852867831,0.8977556109725686
401,0.8407960199004975,0.8980099502487562
402,0.8411910669975186,0.8982630272952854
403,0.8415841584158416,0.8972772277227723
404,0.8419753086419753,0.8975308641975308
405,0.8411330049261084,0.8977832512315271
406,0.8415233415233415,0.898034398034398
407,0.8419117647058824,0.8982843137254902
408,0.8422982885085575,0.8985330073349633
409,0.8414634146341463,0.8987804878048781
410,0.8418491484184915,0.8990267639902676
411,0.8422330097087378,0.8992718446601942
412,0.8414043583535109,0.8995157384987893
413,0.8405797101449275,0.8997584541062802
414,0.8409638554216867,0.8987951807228916
415,0.8389423076923077,0.8990384615384616
416,0.8393285371702638,0.8992805755395683
417,0.8373205741626795,0.8995215311004785
418,0.8365155131264916,0.8997613365155132
419,0.8369047619047619,0.8988095238095238
420,0.83729216152019,0.8978622327790974
421,0.8364928909952607,0.8981042654028436
422,0.8368794326241135,0.8983451536643026
423,0.8372641509433962,0.8985849056603774
424,0.8376470588235294,0.8988235294117647
425,0.8380281690140845,0.8990610328638498
426,0.8384074941451991,0.8992974238875878
427,0.8387850467289719,0.8995327102803738
428,0.8391608391608392,0.8986013986013986
429,0.8383720930232558,0.8988372093023256
430,0.8375870069605569,0.8979118329466357
431,0.8368055555555556,0.8981481481481481
432,0.836027713625866,0.8972286374133949
433,0.8352534562211982,0.8974654377880185
434,0.835632183908046,0.8977011494252873
435,0.8360091743119266,0.8979357798165137
436,0.8352402745995423,0.8981693363844394
437,0.8344748858447488,0.8984018264840182
438,0.8337129840546698,0.8986332574031891
439,0.8329545454545455,0.8988636363636363
440,0.8321995464852607,0.8990929705215419
441,0.832579185520362,0.8993212669683258
442,0.8329571106094809,0.899548532731377
443,0.8333333333333334,0.8986486486486487
444,0.8325842696629213,0.8977528089887641
445,0.8318385650224215,0.897982062780269
446,0.8322147651006712,0.8970917225950783
447,0.8314732142857143,0.8973214285714286
448,0.8307349665924276,0.8975501113585747
449,0.8311111111111111,0.8977777777777778
450,0.8314855875831486,0.8980044345898004
451,0.831858407079646,0.8971238938053098
452,0.8311258278145696,0.8973509933774835
453,0.8303964757709251,0.8975770925110133
454,0.8307692307692308,0.8978021978021978
455,0.8300438596491229,0.8980263157894737
456,0.8304157549234136,0.8971553610503282
457,0.8307860262008734,0.8973799126637555
458,0.8311546840958606,0.8976034858387799
459,0.8315217391304348,0.8978260869565218
460,0.8318872017353579,0.8980477223427332
461,0.8322510822510822,0.8982683982683982
462,0.8326133909287257,0.8974082073434125
463,0.8329741379310345,0.8976293103448276
464,0.8311827956989247,0.8978494623655914
465,0.8315450643776824,0.898068669527897
466,0.8319057815845824,0.8982869379014989
467,0.8322649572649573,0.8974358974358975
468,0.8326226012793176,0.896588486140725
469,0.8329787234042553,0.8968085106382979
470,0.8333333333333334,0.8970276008492569
471,0.8326271186440678,0.8972457627118644
472,0.8329809725158562,0.8974630021141649
473,0.8333333333333334,0.8976793248945147
474,0.8336842105263158,0.8978947368421053
475,0.8340336134453782,0.8970588235294118
476,0.8333333333333334,0.8972746331236897
477,0.8326359832635983,0.8964435146443515
478,0.8319415448851775,0.8966597077244259
479,0.8322916666666667,0.896875
480,0.8326403326403327,0.896049896049896
481,0.8319502074688797,0.8952282157676349
482,0.8322981366459627,0.8944099378881988
483,0.8326446280991735,0.893595041322314
484,0.831958762886598,0.8938144329896908
485,0.8323045267489712,0.8940329218106996
486,0.8316221765913757,0.8942505133470225
487,0.8319672131147541,0.8944672131147541
488,0.8312883435582822,0.8946830265848671
489,0.8316326530612245,0.8948979591836734
490,0.8309572301425662,0.895112016293279
491,0.8313008130081301,0.8953252032520326
492,0.8296146044624746,0.8955375253549696
493,0.8299595141700404,0.895748987854251
494,0.8303030303030303,0.895959595959596
495,0.8306451612903226,0.8961693548387096
496,0.8309859154929577,0.8943661971830986
497,0.8303212851405622,0.8945783132530121
498,0.8296593186372746,0.8947895791583166
499,0.83,0.895
500,0.8303393213572854,0.8952095808383234
501,0.8296812749003984,0.8954183266932271
502,0.8290258449304175,0.8956262425447317
503,0.8283730158730159,0.8958333333333334
504,0.8287128712871287,0.8960396039603961
505,0.8280632411067194,0.8962450592885376
506,0.8274161735700197,0.8964497041420119
507,0.8267716535433071,0.8966535433070866
508,0.8271119842829077,0.8958742632612967
509,0.8274509803921568,0.8960784313725491
510,0.8277886497064579,0.8962818003913894
511,0.828125,0.8955078125
512,0.8284600389863548,0.8957115009746589
513,0.8287937743190662,0.8959143968871596
514,0.8281553398058252,0.8961165048543689
515,0.8284883720930233,0.8963178294573644
516,0.8278529980657641,0.8965183752417795
517,0.8281853281853282,0.8967181467181468
518,0.8285163776493256,0.896917148362235
519,0.8288461538461539,0.8971153846153846
520,0.8291746641074856,0.8973128598848369
521,0.828544061302682,0.8975095785440613
522,0.8288718929254302,0.8957934990439771
523,0.8291984732824428,0.8950381679389313
524,0.8295238095238096,0.8952380952380953
525,0.8298479087452472,0.8954372623574145
526,0.8301707779886148,0.8956356736242884
527,0.8304924242424242,0.8948863636363636
528,0.8298676748582231,0.8950850661625709
529,0.8292452830188679,0.8952830188679245
530,0.8295668549905838,0.8954802259887006
531,0.8289473684210527,0.8956766917293233
532,0.8283302063789869,0.8958724202626641
533,0.8286516853932584,0.8960674157303371
534,0.8289719626168224,0.8962616822429906
535,0.8292910447761194,0.8955223880597015
536,0.8296089385474861,0.8947858472998138
537,0.828996282527881,0.8949814126394052
538,0.8293135435992579,0.8951762523191095
539,0.8296296296296296,0.8953703703703704
540,0.8290203327171903,0.8955637707948244
541,0.8293357933579336,0.8957564575645757
542,0.8296500920810314,0.8950276243093923
543,0.8299632352941176,0.8952205882352942
544,0.8293577981651377,0.8954128440366973
545,0.8296703296703297,0.8956043956043956
546,0.829981718464351,0.8957952468007313
547,0.8302919708029197,0.8959854014598541
548,0.8306010928961749,0.8961748633879781
549,0.8309090909090909,0.8963636363636364
550,0.8303085299455535,0.896551724137931
551,0.8297101449275363,0.8967391304347826
552,0.8300180831826401,0.8969258589511754
553,0.8294223826714802,0.8971119133574007
554,0.8288288288288288,0.8963963963963963
555,0.8282374100719424,0.8965827338129496
556,0.8285457809694794,0.8967684021543986
557,0.828853046594982,0.8969534050179212
558,0.8291592128801432,0.8971377459749553
559,0.8285714285714286,0.8973214285714286
560,0.8288770053475936,0.8975044563279857
561,0.8282918149466192,0.8976868327402135
562,0.8285968028419183,0.8969804618117229
563,0.8280141843971631,0.8971631205673759
564,0.8283185840707965,0.8973451327433628
565,0.8286219081272085,0.8975265017667845
566,0.8289241622574955,0.8977072310405644
567,0.829225352112676,0.897887323943662
568,0.8295254833040422,0.8980667838312829
569,0.8298245614035088,0.8973684210526316
570,0.829246935201401,0.8966725043782837
571,0.8295454545454546,0.8959790209790209
572,0.8298429319371727,0.8961605584642234
573,0.8292682926829268,0.8963414634146342
574,0.828695652173913,0.8965217391304348
575,0.828125,0.8967013888888888
576,0.82842287694974,0.8968804159445407
577,0.828719723183391,0.8970588235294118
578,0.8272884283246977,0.8972366148531952
579,0.8267241379310345,0.896551724137931
580,0.8270223752151463,0.8967297762478486
581,0.8273195876288659,0.8969072164948454
582,0.8267581475128645,0.8970840480274442
583,0.8261986301369864,0.8972602739726028
584,0.8256410256410256,0.8974358974358975
585,0.825938566552901,0.8976109215017065
586,0.8262350936967632,0.8977853492333902
587,0.826530612244898,0.8979591836734694
588,0.8251273344651953,0.8981324278438031
589,0.8254237288135593,0.8983050847457628
590,0.8257191201353637,0.8984771573604061
591,0.8260135135135135,0.8986486486486487
592,0.8263069139966274,0.8988195615514334
593,0.8257575757575758,0.898989898989899
594,0.8260504201680672,0.8991596638655462
595,0.8263422818791947,0.8993288590604027
596,0.8257956448911222,0.8994974874371859
597,0.8260869565217391,0.8996655518394648
598,0.825542570951586,0.8998330550918197
599,0.8258333333333333,0.9
600,0.8261231281198004,0.9001663893510815
601,0.8264119601328903,0.8995016611295681
602,0.8258706467661692,0.8996683250414593
603,0.8253311258278145,0.8990066225165563
604,0.8256198347107438,0.8975206611570248
605,0.8259075907590759,0.8976897689768977
606,0.8261943986820428,0.8978583196046128
607,0.8264802631578947,0.8980263157894737
608,0.825944170771757,0.8981937602627258
609,0.8262295081967214,0.898360655737705
610,0.8265139116202946,0.8985270049099836
611,0.826797385620915,0.8986928104575164
612,0.8270799347471451,0.8988580750407831
613,0.8273615635179153,0.8990228013029316
614,0.8268292682926829,0.8991869918699187
615,0.8271103896103896,0.8993506493506493
616,0.826580226904376,0.899513776337115
617,0.8260517799352751,0.8996763754045307
618,0.8263327948303716,0.8998384491114702
619,0.8258064516129032,0.9
620,0.8252818035426731,0.9001610305958132
621,0.8247588424437299,0.9003215434083601
622,0.8250401284109149,0.9004815409309791
623,0.8253205128205128,0.9006410256410257
624,0.8256,0.9008
625,0.8242811501597445,0.9009584664536742
626,0.8245614035087719,0.9003189792663477
627,0.8240445859872612,0.9004777070063694
628,0.8243243243243243,0.9006359300476947
629,0.8246031746031746,0.9007936507936508
630,0.8248811410459588,0.9001584786053882
631,0.8251582278481012,0.9003164556962026
632,0.8246445497630331,0.9004739336492891
633,0.8249211356466877,0.8998422712933754
634,0.8251968503937008,0.9
635,0.8254716981132075,0.89937106918239
636,0.8249607535321821,0.8995290423861853
637,0.8244514106583072,0.8996865203761756
638,0.8247261345852895,0.8990610328638498
639,0.825,0.89921875
640,0.8252730109204368,0.8993759750390016
641,0.8255451713395638,0.8995327102803738
642,0.8250388802488335,0.8996889580093312
643,0.8245341614906833,0.8998447204968945
644,0.8240310077519379,0.9
645,0.8243034055727554,0.9001547987616099
646,0.8238021638330757,0.9003091190108191
647,0.8240740740740741,0.9004629629629629
648,0.8235747303543913,0.9006163328197226
649,0.8238461538461539,0.9007692307692308
650,0.8241167434715821,0.9009216589861752
651,0.8243865030674846,0.9010736196319018
652,0.8238897396630934,0.9012251148545176
653,0.8241590214067278,0.9013761467889908
654,0.8244274809160306,0.9015267175572519
655,0.8239329268292683,0.9009146341463414
656,0.8242009132420092,0.9003044140030442
657,0.8229483282674772,0.9004559270516718
658,0.8224582701062215,0.9006069802731411
659,0.8227272727272728,0.9007575757575758
660,0.8229954614220878,0.9009077155824509
661,0.823262839879154,0.9010574018126888
662,0.8227752639517345,0.9012066365007542
663,0.8215361445783133,0.901355421686747
664,0.8218045112781955,0.9007518796992481
665,0.8213213213213213,0.9009009009009009
666,0.8215892053973014,0.9010494752623688
667,0.8218562874251497,0.9011976047904192
668,0.8213751868460388,0.9013452914798207
669,0.8216417910447761,0.9014925373134328
670,0.8211624441132638,0.9016393442622951
671,0.8206845238095238,0.9010416666666666
672,0.8202080237741456,0.9011887072808321
673,0.8204747774480712,0.900593471810089
674,0.8192592592592592,0.9007407407407407
675,0.8195266272189349,0.9001479289940828
676,0.8183161004431314,0.9002954209748892
677,0.8185840707964602,0.8997050147492626
678,0.8188512518409425,0.8998527245949927
679,0.8183823529411764,0.899264705882353
680,0.8171806167400881,0.8994126284875184
681,0.8174486803519062,0.8995601173020528
682,0.8169838945827232,0.8997071742313324
683,0.8172514619883041,0.8998538011695907
684,0.8175182481751825,0.9
685,0.8177842565597667,0.9001457725947521
686,0.8180494905385735,0.8995633187772926
687,0.8183139534883721,0.8989825581395349
688,0.818577648766328,0.8991291727140783
689,0.8188405797101449,0.8992753623188405
690,0.8191027496382055,0.8994211287988423
691,0.819364161849711,0.8995664739884393
692,0.8189033189033189,0.8997113997113997
693,0.8177233429394812,0.8998559077809798
694,0.8179856115107914,0.9
695,0.8182471264367817,0.8994252873563219
696,0.8170731707317073,0.8995695839311334
697,0.8166189111747851,0.8997134670487106
698,0.8161659513590844,0.899856938483548
699,0.8157142857142857,0.9
700,0.8159771754636234,0.9001426533523538
701,0.8155270655270656,0.9002849002849003
702,0.8150782361308677,0.9004267425320057
703,0.8153409090909091,0.9005681818181818
704,0.8156028368794326,0.9
705,0.8144475920679887,0.9001416430594901
706,0.8147100424328148,0.9002828854314003
707,0.8149717514124294,0.9004237288135594
708,0.8152327221438646,0.9005641748942173
709,0.8147887323943662,0.9
710,0.8150492264416315,0.90014064697609
711,0.8146067415730337,0.9002808988764045
712,0.8141654978962132,0.9004207573632539
713,0.8144257703081232,0.9005602240896359
714,0.8146853146853147,0.9
715,0.8149441340782123,0.8994413407821229
716,0.8152022315202232,0.898884239888424
717,0.8147632311977716,0.899025069637883
718,0.8150208623087621,0.8991655076495132
719,0.8145833333333333,0.8993055555555556
720,0.8141470180305131,0.8994452149791956
721,0.814404432132964,0.8988919667590027
722,0.813969571230982,0.8990318118948825
